Finding best cluster expansion...
done!
Finding best cluster expansion...
2 79 44 9 1 0.00784188
2 79 44 11 1 0.00811204
2 79 44 15 1 0.00876746
2 79 44 19 1 0.00796812
2 79 44 22 1 0.00777818
2 79 49 0 1 0.00721124
2 79 49 1 1 0.0073726
2 79 49 3 1 0.00749492
2 79 49 6 1 0.00817752
2 79 49 9 1 0.0081397
2 79 49 11 1 0.00816546
2 79 49 15 1 0.00901947
2 79 49 19 1 0.00854858
2 79 49 22 1 0.00890314
2 79 54 0 1 0.00671303
2 79 54 1 1 0.00737643
2 79 54 3 1 0.0076322
2 79 54 6 1 0.00797419
2 79 54 9 1 0.00713682
2 79 54 11 1 0.00774198
2 79 54 15 1 0.00798534
2 79 54 19 1 0.00741244
2 79 60 0 1 0.00584627
2 79 60 1 1 0.00632963
2 79 60 3 1 0.00686677
2 79 60 6 1 0.007498
2 79 60 9 1 0.0075116
2 79 60 11 1 0.00880583
2 79 65 0 1 0.00728518
2 79 65 1 1 0.00764697
2 79 65 3 1 0.00794039
2 79 65 6 1 0.00943998
2 79 72 0 1 0.00683344
2 79 72 1 1 0.00769211
2 80 0 0 1 0.00601122
2 80 1 0 1 0.00498828
2 80 3 0 1 0.005654
2 80 6 0 1 0.00563505
2 80 6 1 1 0.0057779
2 80 8 0 1 0.00513919
2 80 8 1 1 0.00541641
2 80 10 0 1 0.00512215
2 80 10 1 1 0.00522169
2 80 14 0 1 0.00544561
2 80 14 1 1 0.00544435
2 80 14 3 1 0.00519553
2 80 18 0 1 0.00476735
2 80 18 1 1 0.00514579
2 80 18 3 1 0.00493631
2 80 18 6 1 0.00489713
2 80 21 0 1 0.00490716
2 80 21 1 1 0.00532734
2 80 21 3 1 0.0051621
2 80 21 6 1 0.00506301
2 80 21 9 1 0.00519939
2 80 23 0 1 0.00544559
2 80 23 1 1 0.00603476
2 80 23 3 1 0.00586625
2 80 23 6 1 0.00574172
2 80 23 9 1 0.00588337
2 80 23 11 1 0.00522545
2 80 27 0 1 0.00567163
2 80 27 1 1 0.00625251
2 80 27 3 1 0.00623412
2 80 27 6 1 0.00627484
2 80 27 9 1 0.00631463
2 80 27 11 1 0.00557655
2 80 27 15 1 0.00598045
2 80 31 0 1 0.00557224
2 80 31 1 1 0.00621024
2 80 31 3 1 0.00613503
2 80 31 6 1 0.00641852
2 80 31 9 1 0.00674183
2 80 31 11 1 0.00636361
2 80 31 15 1 0.00672968
2 80 31 19 1 0.00676534
2 80 33 0 1 0.00529752
2 80 33 1 1 0.00588624
2 80 33 3 1 0.00583808
2 80 33 6 1 0.00624237
2 80 33 9 1 0.00678878
2 80 33 11 1 0.00672712
2 80 33 15 1 0.00705967
2 80 33 19 1 0.00713678
2 80 33 22 1 0.00737845
2 80 39 0 1 0.0064044
2 80 39 1 1 0.00664623
2 80 39 3 1 0.00655019
2 80 39 6 1 0.0071709
2 80 39 9 1 0.00775806
2 80 39 11 1 0.0073504
2 80 39 15 1 0.00802327
2 80 39 19 1 0.00747915
2 80 39 22 1 0.00775233
2 80 39 32 1 4.25353e+37
2 80 44 0 1 0.00704769
2 80 44 1 1 0.00718178
2 80 44 3 1 0.00713521
2 80 44 6 1 0.00765898
2 80 44 9 1 0.00784188
2 80 44 11 1 0.00811204
2 80 44 15 1 0.00876746
2 80 44 19 1 0.00796812
2 80 44 22 1 0.00777818
2 80 49 0 1 0.00721124
2 80 49 1 1 0.0073726
2 80 49 3 1 0.00749492
2 80 49 6 1 0.00817752
2 80 49 9 1 0.0081397
2 80 49 11 1 0.00816546
2 80 49 15 1 0.00901947
2 80 49 19 1 0.00854858
2 80 49 22 1 0.00890314
2 80 54 0 1 0.00671303
2 80 54 1 1 0.00737643
2 80 54 3 1 0.0076322
2 80 54 6 1 0.00797419
2 80 54 9 1 0.00713682
2 80 54 11 1 0.00774198
2 80 54 15 1 0.00798534
2 80 60 0 1 0.00584627
2 80 60 1 1 0.00632963
2 80 60 3 1 0.00686677
2 80 60 6 1 0.007498
2 80 60 9 1 0.0075116
2 80 60 11 1 0.00880583
2 80 65 0 1 0.00728518
2 80 65 1 1 0.00764697
2 80 65 3 1 0.00794039
2 80 65 6 1 0.00943998
2 80 72 0 1 0.00683344
2 82 0 0 1 0.00609594
2 82 1 0 1 0.00506405
2 82 3 0 1 0.00570477
2 82 6 0 1 0.00571936
2 82 6 1 1 0.00587202
2 82 8 0 1 0.00517682
2 82 8 1 1 0.00546754
2 82 10 0 1 0.00516255
2 82 10 1 1 0.00526571
2 82 14 0 1 0.00548929
2 82 14 1 1 0.00548979
2 82 14 3 1 0.00522009
2 82 18 0 1 0.00483366
2 82 18 1 1 0.00521042
2 82 18 3 1 0.00499299
2 82 18 6 1 0.0049647
2 82 21 0 1 0.00496945
2 82 21 1 1 0.00538471
2 82 21 3 1 0.00519786
2 82 21 6 1 0.0051549
2 82 21 9 1 0.00525644
2 82 23 0 1 0.00547425
2 82 23 1 1 0.00605995
2 82 23 3 1 0.00586689
2 82 23 6 1 0.00581199
2 82 23 9 1 0.00595134
2 82 23 11 1 0.00525577
2 82 27 0 1 0.00568026
2 82 27 1 1 0.00626242
2 82 27 3 1 0.00621225
2 82 27 6 1 0.00633746
2 82 27 9 1 0.0064175
2 82 27 11 1 0.00566629
2 82 27 15 1 0.00605169
2 82 31 0 1 0.00565997
2 82 31 1 1 0.00630896
2 82 31 3 1 0.00623832
2 82 31 6 1 0.00652259
2 82 31 9 1 0.00685645
2 82 31 11 1 0.00646508
2 82 31 15 1 0.00681025
2 82 31 19 1 0.00689875
2 82 33 0 1 0.00538902
2 82 33 1 1 0.00599169
2 82 33 3 1 0.00595002
2 82 33 6 1 0.00634161
2 82 33 9 1 0.00690927
2 82 33 11 1 0.00685679
2 82 33 15 1 0.00716081
2 82 33 19 1 0.00736784
2 82 33 22 1 0.00775634
2 82 39 0 1 0.00648048
2 82 39 1 1 0.0067356
2 82 39 3 1 0.00665297
2 82 39 6 1 0.00726029
2 82 39 9 1 0.00787647
2 82 39 11 1 0.00752052
2 82 39 15 1 0.00816717
2 82 39 19 1 0.00760798
2 82 39 22 1 0.00797068
2 82 44 0 1 0.00715629
2 82 44 1 1 0.00733114
2 82 44 3 1 0.00732122
2 82 44 6 1 0.00777227
2 82 44 9 1 0.00795746
2 82 44 11 1 0.00834301
2 82 44 15 1 0.00889808
2 82 44 19 1 0.00790699
2 82 44 22 1 0.00792168
2 82 49 0 1 0.00725342
2 82 49 1 1 0.00746529
2 82 49 3 1 0.00765893
2 82 49 6 1 0.00829532
2 82 49 9 1 0.0082327
2 82 49 11 1 0.00838651
2 82 49 15 1 0.00898788
2 82 49 19 1 0.00767087
2 82 54 0 1 0.00684054
2 82 54 1 1 0.00752187
2 82 54 3 1 0.0078114
2 82 54 6 1 0.00816115
2 82 54 9 1 0.0072903
2 82 54 11 1 0.00793722
2 82 54 15 1 0.00831367
2 82 60 0 1 0.00602916
2 82 60 1 1 0.00647997
2 82 60 3 1 0.00704625
2 82 60 6 1 0.00775823
2 82 60 9 1 0.00784085
2 82 65 0 1 0.00753674
2 82 65 1 1 0.00787495
2 82 65 3 1 0.00829815
2 84 0 0 1 0.00565191
2 84 1 0 1 0.00443042
2 84 3 0 1 0.00502099
2 84 6 0 1 0.00520636
2 84 6 1 1 0.00558196
2 84 8 0 1 0.00482701
2 84 8 1 1 0.00523184
2 84 10 0 1 0.00474687
2 84 10 1 1 0.00503685
2 84 14 0 1 0.00503819
2 84 14 1 1 0.00526492
2 84 14 3 1 0.00504297
2 84 18 0 1 0.00480672
2 84 18 1 1 0.00520096
2 84 18 3 1 0.00501692
2 84 18 6 1 0.00510597
2 84 21 0 1 0.00511041
2 84 21 1 1 0.00549419
2 84 21 3 1 0.00534196
2 84 21 6 1 0.00536578
2 84 21 9 1 0.00531209
2 84 23 0 1 0.00545944
2 84 23 1 1 0.00602481
2 84 23 3 1 0.00586828
2 84 23 6 1 0.00589646
2 84 23 9 1 0.00589319
2 84 23 11 1 0.00527511
2 84 27 0 1 0.00567397
2 84 27 1 1 0.00625319
2 84 27 3 1 0.00621674
2 84 27 6 1 0.00641997
2 84 27 9 1 0.00641891
2 84 27 11 1 0.00554238
2 84 27 15 1 0.00590392
2 84 31 0 1 0.00550925
2 84 31 1 1 0.00614387
2 84 31 3 1 0.00603693
2 84 31 6 1 0.00636472
2 84 31 9 1 0.00666201
2 84 31 11 1 0.00604666
2 84 31 15 1 0.00655237
2 84 31 19 1 0.00649785
2 84 33 0 1 0.0053784
2 84 33 1 1 0.00598041
2 84 33 3 1 0.00585575
2 84 33 6 1 0.00632579
2 84 33 9 1 0.00680896
2 84 33 11 1 0.00674193
2 84 33 15 1 0.00723278
2 84 33 19 1 0.00708666
2 84 33 22 1 0.0072965
2 84 39 0 1 0.00649259
2 84 39 1 1 0.00673849
2 84 39 3 1 0.00662013
2 84 39 6 1 0.00741619
2 84 39 9 1 0.00818649
2 84 39 11 1 0.00793655
2 84 39 15 1 0.0086193
2 84 39 19 1 0.00793009
2 84 39 22 1 0.00808613
2 84 44 0 1 0.00757405
2 84 44 1 1 0.00782743
2 84 44 3 1 0.00775714
2 84 44 6 1 0.00830098
2 84 44 9 1 0.00892755
2 84 44 11 1 0.00954886
2 84 44 15 1 0.0102679
2 84 44 19 1 0.00948108
2 84 44 22 1 0.00950404
2 84 49 0 1 0.00755528
2 84 49 1 1 0.00787757
2 84 49 3 1 0.00814377
2 84 49 6 1 0.00882936
2 84 49 9 1 0.00924776
2 84 49 11 1 0.00935308
2 84 49 15 1 0.0101854
2 84 49 19 1 0.00873117
2 84 54 0 1 0.00738259
2 84 54 1 1 0.00807097
2 84 54 3 1 0.00852538
2 84 54 6 1 0.0088934
2 84 54 9 1 0.00820884
2 84 54 11 1 0.00901779
2 84 60 0 1 0.00662051
2 84 60 1 1 0.00705606
2 84 60 3 1 0.00783195
2 84 60 6 1 0.00841745
2 84 65 0 1 0.00837069
2 84 65 1 1 0.00874208
2 84 65 3 1 0.00926535
2 85 0 0 1 0.00572117
2 85 1 0 1 0.00453409
2 85 3 0 1 0.0051184
2 85 6 0 1 0.00532763
2 85 6 1 1 0.00570666
2 85 8 0 1 0.00494735
2 85 8 1 1 0.0053548
2 85 10 0 1 0.00489014
2 85 10 1 1 0.00516097
2 85 14 0 1 0.00537212
2 85 14 1 1 0.0055907
2 85 14 3 1 0.00539172
2 85 18 0 1 0.00517097
2 85 18 1 1 0.00554959
2 85 18 3 1 0.0053811
2 85 18 6 1 0.00549401
2 85 21 0 1 0.00567934
2 85 21 1 1 0.00606869
2 85 21 3 1 0.00586439
2 85 21 6 1 0.0059588
2 85 21 9 1 0.0056364
2 85 23 0 1 0.00593844
2 85 23 1 1 0.00650235
2 85 23 3 1 0.00632114
2 85 23 6 1 0.00640574
2 85 23 9 1 0.00615264
2 85 23 11 1 0.00556134
2 85 27 0 1 0.00613471
2 85 27 1 1 0.00674658
2 85 27 3 1 0.00672762
2 85 27 6 1 0.00696874
2 85 27 9 1 0.00670446
2 85 27 11 1 0.00578744
2 85 27 15 1 0.00617062
2 85 31 0 1 0.00601211
2 85 31 1 1 0.00668567
2 85 31 3 1 0.00657861
2 85 31 6 1 0.00695509
2 85 31 9 1 0.00708901
2 85 31 11 1 0.00643841
2 85 31 15 1 0.00689961
2 85 31 19 1 0.00707202
2 85 33 0 1 0.00569901
2 85 33 1 1 0.00630312
2 85 33 3 1 0.00620458
2 85 33 6 1 0.00670582
2 85 33 9 1 0.00716571
2 85 33 11 1 0.00709669
2 85 33 15 1 0.00758728
2 85 33 19 1 0.00747872
2 85 33 22 1 0.00745702
2 85 39 0 1 0.0067989
2 85 39 1 1 0.0070356
2 85 39 3 1 0.00692501
2 85 39 6 1 0.00785466
2 85 39 9 1 0.00869083
2 85 39 11 1 0.00843433
2 85 39 15 1 0.00912801
2 85 39 19 1 0.00868348
2 85 39 22 1 0.00861132
2 85 44 0 1 0.00797818
2 85 44 1 1 0.00819832
2 85 44 3 1 0.00806339
2 85 44 6 1 0.00876516
2 85 44 9 1 0.00933972
2 85 44 11 1 0.00995231
2 85 44 15 1 0.0106643
2 85 44 19 1 0.0100385
2 85 44 22 1 0.0100726
2 85 49 0 1 0.0079882
2 85 49 1 1 0.00829825
2 85 49 3 1 0.00854607
2 85 49 6 1 0.00935436
2 85 49 9 1 0.00962279
2 85 49 11 1 0.00980687
2 85 49 15 1 0.0106513
2 85 54 0 1 0.00787684
2 85 54 1 1 0.00866788
2 85 54 3 1 0.00915215
2 85 54 6 1 0.00966873
2 85 54 9 1 0.00858396
2 85 54 11 1 0.00956111
2 85 60 0 1 0.00629755
2 85 60 1 1 0.00673428
2 85 60 3 1 0.00750367
2 85 60 6 1 0.00859554
2 85 65 0 1 0.00804968
2 85 65 1 1 0.0083629
2 86 0 0 1 0.00572117
2 86 1 0 1 0.00453409
2 86 3 0 1 0.0051184
2 86 6 0 1 0.00532763
2 86 6 1 1 0.00570666
2 86 8 0 1 0.00494735
2 86 8 1 1 0.0053548
2 86 10 0 1 0.00489014
2 86 10 1 1 0.00516097
2 86 14 0 1 0.00537212
2 86 14 1 1 0.0055907
2 86 14 3 1 0.00539172
2 86 18 0 1 0.00517097
2 86 18 1 1 0.00554959
2 86 18 3 1 0.0053811
2 86 18 6 1 0.00549401
2 86 21 0 1 0.00567934
2 86 21 1 1 0.00606869
2 86 21 3 1 0.00586439
2 86 21 6 1 0.0059588
2 86 21 9 1 0.0056364
2 86 23 0 1 0.00593844
2 86 23 1 1 0.00650235
2 86 23 3 1 0.00632114
2 86 23 6 1 0.00640574
2 86 23 9 1 0.00615264
2 86 23 11 1 0.00556134
2 86 27 0 1 0.00613471
2 86 27 1 1 0.00674658
2 86 27 3 1 0.00672762
2 86 27 6 1 0.00696874
2 86 27 9 1 0.00670446
2 86 27 11 1 0.00578744
2 86 27 15 1 0.00617062
2 86 31 0 1 0.00601211
2 86 31 1 1 0.00668567
2 86 31 3 1 0.00657861
2 86 31 6 1 0.00695509
2 86 31 9 1 0.00708901
2 86 31 11 1 0.00643841
2 86 31 15 1 0.00689961
2 86 31 19 1 0.00707202
2 86 33 0 1 0.00569901
2 86 33 1 1 0.00630312
2 86 33 3 1 0.00620458
2 86 33 6 1 0.00670582
2 86 33 9 1 0.00716571
2 86 33 11 1 0.00709669
2 86 33 15 1 0.00758728
2 86 33 19 1 0.00747872
2 86 33 22 1 0.00745702
2 86 39 0 1 0.0067989
2 86 39 1 1 0.0070356
2 86 39 3 1 0.00692501
2 86 39 6 1 0.00785466
2 86 39 9 1 0.00869083
2 86 39 11 1 0.00843433
2 86 39 15 1 0.00912801
2 86 39 19 1 0.00868348
2 86 39 22 1 0.00861132
2 86 44 0 1 0.00797818
2 86 44 1 1 0.00819832
2 86 44 3 1 0.00806339
2 86 44 6 1 0.00876516
2 86 44 9 1 0.00933972
2 86 44 11 1 0.00995231
2 86 44 15 1 0.0106643
2 86 44 19 1 0.0100385
2 86 44 22 1 0.0100726
2 86 49 0 1 0.0079882
2 86 49 1 1 0.00829825
2 86 49 3 1 0.00854607
2 86 49 6 1 0.00935436
2 86 49 9 1 0.00962279
2 86 49 11 1 0.00980687
2 86 49 15 1 0.0106513
2 86 54 0 1 0.00787684
2 86 54 1 1 0.00866788
2 86 54 3 1 0.00915215
2 86 54 6 1 0.00966873
2 86 54 9 1 0.00858396
2 86 54 11 1 0.00956111
2 86 60 0 1 0.00629755
2 86 60 1 1 0.00673428
2 86 60 3 1 0.00750367
2 86 60 6 1 0.00859554
2 86 65 0 1 0.00804968
2 86 65 1 1 0.0083629
2 87 0 0 1 0.00575957
2 87 1 0 1 0.00454417
2 87 3 0 1 0.005178
2 87 6 0 1 0.00551831
2 87 6 1 1 0.00593857
2 87 8 0 1 0.00519055
2 87 8 1 1 0.00564723
2 87 10 0 1 0.00502099
2 87 10 1 1 0.00535686
2 87 14 0 1 0.00552882
2 87 14 1 1 0.00584122
2 87 14 3 1 0.00566074
2 87 18 0 1 0.00550167
2 87 18 1 1 0.00590238
2 87 18 3 1 0.00577227
2 87 18 6 1 0.00586321
2 87 21 0 1 0.00591942
2 87 21 1 1 0.00635408
2 87 21 3 1 0.00618124
2 87 21 6 1 0.00633733
2 87 21 9 1 0.00591718
2 87 23 0 1 0.00613914
2 87 23 1 1 0.00675854
2 87 23 3 1 0.00662403
2 87 23 6 1 0.00674207
2 87 23 9 1 0.00639615
2 87 23 11 1 0.00569565
2 87 27 0 1 0.00629502
2 87 27 1 1 0.00698552
2 87 27 3 1 0.00697289
2 87 27 6 1 0.00717702
2 87 27 9 1 0.0068737
2 87 27 11 1 0.00576898
2 87 27 15 1 0.00625876
2 87 31 0 1 0.0062162
2 87 31 1 1 0.00696949
2 87 31 3 1 0.00685519
2 87 31 6 1 0.00711148
2 87 31 9 1 0.0071731
2 87 31 11 1 0.0064483
2 87 31 15 1 0.00698998
2 87 31 19 1 0.00737304
2 87 33 0 1 0.00575802
2 87 33 1 1 0.00646913
2 87 33 3 1 0.00628681
2 87 33 6 1 0.00657317
2 87 33 9 1 0.00704068
2 87 33 11 1 0.00681556
2 87 33 15 1 0.00738571
2 87 33 19 1 0.00757481
2 87 33 22 1 0.00768849
2 87 39 0 1 0.00687418
2 87 39 1 1 0.00725671
2 87 39 3 1 0.0069351
2 87 39 6 1 0.00787465
2 87 39 9 1 0.00884632
2 87 39 11 1 0.00824292
2 87 39 15 1 0.00916415
2 87 39 19 1 0.0093297
2 87 39 22 1 0.0094263
2 87 44 0 1 0.00794649
2 87 44 1 1 0.00831954
2 87 44 3 1 0.00793769
2 87 44 6 1 0.00865226
2 87 44 9 1 0.00924306
2 87 44 11 1 0.00947942
2 87 44 15 1 0.0103382
2 87 44 19 1 0.0105749
2 87 49 0 1 0.00808342
2 87 49 1 1 0.00857132
2 87 49 3 1 0.00867881
2 87 49 6 1 0.00948423
2 87 49 9 1 0.00986053
2 87 49 11 1 0.0097942
2 87 49 15 1 0.0106723
2 87 54 0 1 0.00825547
2 87 54 1 1 0.00909844
2 87 54 3 1 0.00946153
2 87 54 6 1 0.00983523
2 87 54 9 1 0.00894986
2 87 54 11 1 0.00974551
2 87 60 0 1 0.0064679
2 87 60 1 1 0.00697235
2 87 60 3 1 0.00753517
2 87 65 0 1 0.00835981
2 88 0 0 1 0.00598959
2 88 1 0 1 0.00468092
2 88 3 0 1 0.00515556
2 88 6 0 1 0.00547498
2 88 6 1 1 0.00593582
2 88 8 0 1 0.00519845
2 88 8 1 1 0.00569848
2 88 10 0 1 0.0051317
2 88 10 1 1 0.00550871
2 88 14 0 1 0.00564303
2 88 14 1 1 0.00598538
2 88 14 3 1 0.00592595
2 88 18 0 1 0.005522
2 88 18 1 1 0.0059541
2 88 18 3 1 0.00589147
2 88 18 6 1 0.00582843
2 88 21 0 1 0.00588898
2 88 21 1 1 0.00635711
2 88 21 3 1 0.00626447
2 88 21 6 1 0.00622359
2 88 21 9 1 0.00525254
2 88 23 0 1 0.00623951
2 88 23 1 1 0.00687866
2 88 23 3 1 0.00688674
2 88 23 6 1 0.0067729
2 88 23 9 1 0.00591109
2 88 23 11 1 0.00532035
2 88 27 0 1 0.00654659
2 88 27 1 1 0.00729013
2 88 27 3 1 0.00772328
2 88 27 6 1 0.00761371
2 88 27 9 1 0.00665832
2 88 27 11 1 0.00571384
2 88 27 15 1 0.00572246
2 88 31 0 1 0.0063392
2 88 31 1 1 0.00715277
2 88 31 3 1 0.00760221
2 88 31 6 1 0.00755551
2 88 31 9 1 0.0068742
2 88 31 11 1 0.00627497
2 88 31 15 1 0.00625891
2 88 31 19 1 0.00644056
2 88 33 0 1 0.00564493
2 88 33 1 1 0.00640493
2 88 33 3 1 0.00678723
2 88 33 6 1 0.0065689
2 88 33 9 1 0.00631663
2 88 33 11 1 0.00626332
2 88 33 15 1 0.00639
2 88 33 19 1 0.0066304
2 88 33 22 1 0.00647919
2 88 39 0 1 0.0065262
2 88 39 1 1 0.00694974
2 88 39 3 1 0.00703815
2 88 39 6 1 0.00767486
2 88 39 9 1 0.00764289
2 88 39 11 1 0.00760088
2 88 39 15 1 0.00839246
2 88 39 19 1 0.00866494
2 88 39 22 1 0.00846483
2 88 44 0 1 0.0076068
2 88 44 1 1 0.00804288
2 88 44 3 1 0.00823319
2 88 44 6 1 0.00876329
2 88 44 9 1 0.00864073
2 88 44 11 1 0.0094874
2 88 44 15 1 0.0103602
2 88 44 19 1 0.0110038
2 88 49 0 1 0.00770236
2 88 49 1 1 0.00829348
2 88 49 3 1 0.00921247
2 88 49 6 1 0.00978751
2 88 49 9 1 0.00928979
2 88 49 11 1 0.0101732
2 88 49 15 1 0.0104988
2 88 54 0 1 0.00802538
2 88 54 1 1 0.00888335
2 88 54 3 1 0.00996038
2 88 54 6 1 0.00996053
2 88 54 9 1 0.00870537
2 88 60 0 1 0.00650506
2 88 60 1 1 0.00717788
2 88 60 3 1 0.00799678
2 89 0 0 1 0.00598959
2 89 1 0 1 0.00468092
2 89 3 0 1 0.00515556
2 89 6 0 1 0.00547498
2 89 6 1 1 0.00593582
2 89 8 0 1 0.00519845
2 89 8 1 1 0.00569848
2 89 10 0 1 0.0051317
2 89 10 1 1 0.00550871
2 89 14 0 1 0.00564303
2 89 14 1 1 0.00598538
2 89 14 3 1 0.00592595
2 89 18 0 1 0.005522
2 89 18 1 1 0.0059541
2 89 18 3 1 0.00589147
2 89 18 6 1 0.00582843
2 89 21 0 1 0.00588898
2 89 21 1 1 0.00635711
2 89 21 3 1 0.00626447
2 89 21 6 1 0.00622359
2 89 21 9 1 0.00525254
2 89 23 0 1 0.00623951
2 89 23 1 1 0.00687866
2 89 23 3 1 0.00688674
2 89 23 6 1 0.0067729
2 89 23 9 1 0.00591109
2 89 23 11 1 0.00532035
2 89 27 0 1 0.00654659
2 89 27 1 1 0.00729013
2 89 27 3 1 0.00772328
2 89 27 6 1 0.00761371
2 89 27 9 1 0.00665832
2 89 27 11 1 0.00571384
2 89 27 15 1 0.00572246
2 89 31 0 1 0.0063392
2 89 31 1 1 0.00715277
2 89 31 3 1 0.00760221
2 89 31 6 1 0.00755551
2 89 31 9 1 0.0068742
2 89 31 11 1 0.00627497
2 89 31 15 1 0.00625891
2 89 31 19 1 0.00644056
2 89 33 0 1 0.00564493
2 89 33 1 1 0.00640493
2 89 33 3 1 0.00678723
2 89 33 6 1 0.0065689
2 89 33 9 1 0.00631663
2 89 33 11 1 0.00626332
2 89 33 15 1 0.00639
2 89 33 19 1 0.0066304
2 89 33 22 1 0.00647919
2 89 39 0 1 0.0065262
2 89 39 1 1 0.00694974
2 89 39 3 1 0.00703815
2 89 39 6 1 0.00767486
2 89 39 9 1 0.00764289
2 89 39 11 1 0.00760088
2 89 39 15 1 0.00839246
2 89 39 19 1 0.00866494
2 89 39 22 1 0.00846483
2 89 44 0 1 0.0076068
2 89 44 1 1 0.00804288
2 89 44 3 1 0.00823319
2 89 44 6 1 0.00876329
2 89 44 9 1 0.00864073
2 89 44 11 1 0.0094874
2 89 44 15 1 0.0103602
2 89 44 19 1 0.0110038
2 89 49 0 1 0.00770236
2 89 49 1 1 0.00829348
2 89 49 3 1 0.00921247
2 89 49 6 1 0.00978751
2 89 49 9 1 0.00928979
2 89 49 11 1 0.0101732
2 89 54 0 1 0.00802538
2 89 54 1 1 0.00888335
2 89 54 3 1 0.00996038
2 89 54 6 1 0.00996053
2 89 54 9 1 0.00870537
2 89 60 0 1 0.00650506
2 89 60 1 1 0.00717788
2 89 60 3 1 0.00799678
2 90 0 0 1 0.00563896
2 90 1 0 1 0.00463861
2 90 3 0 1 0.00492914
2 90 6 0 1 0.00541901
2 90 6 1 1 0.00588689
2 90 8 0 1 0.00522159
2 90 8 1 1 0.0057153
2 90 10 0 1 0.00518809
2 90 10 1 1 0.00557451
2 90 14 0 1 0.00576195
2 90 14 1 1 0.0061035
2 90 14 3 1 0.00600088
2 90 18 0 1 0.00561514
2 90 18 1 1 0.00604126
2 90 18 3 1 0.00592462
2 90 18 6 1 0.00584523
2 90 21 0 1 0.00584981
2 90 21 1 1 0.00631086
2 90 21 3 1 0.00609734
2 90 21 6 1 0.00597219
2 90 21 9 1 0.0052542
2 90 23 0 1 0.00612752
2 90 23 1 1 0.00673803
2 90 23 3 1 0.00658882
2 90 23 6 1 0.00640877
2 90 23 9 1 0.00587382
2 90 23 11 1 0.00541808
2 90 27 0 1 0.00655991
2 90 27 1 1 0.00727775
2 90 27 3 1 0.00763285
2 90 27 6 1 0.00742315
2 90 27 9 1 0.00672442
2 90 27 11 1 0.00585911
2 90 27 15 1 0.00580605
2 90 31 0 1 0.00652143
2 90 31 1 1 0.00734085
2 90 31 3 1 0.00781764
2 90 31 6 1 0.00770308
2 90 31 9 1 0.00700892
2 90 31 11 1 0.00647603
2 90 31 15 1 0.00644872
2 90 31 19 1 0.0065864
2 90 33 0 1 0.00580911
2 90 33 1 1 0.00661381
2 90 33 3 1 0.00702961
2 90 33 6 1 0.00679955
2 90 33 9 1 0.00646661
2 90 33 11 1 0.0063406
2 90 33 15 1 0.0063995
2 90 33 19 1 0.00662739
2 90 33 22 1 0.00658285
2 90 39 0 1 0.00666775
2 90 39 1 1 0.00715119
2 90 39 3 1 0.00728263
2 90 39 6 1 0.00792278
2 90 39 9 1 0.00785578
2 90 39 11 1 0.0074059
2 90 39 15 1 0.00808677
2 90 39 19 1 0.00873266
2 90 39 22 1 0.00875056
2 90 44 0 1 0.00790398
2 90 44 1 1 0.00839571
2 90 44 3 1 0.00863567
2 90 44 6 1 0.00922328
2 90 44 9 1 0.00907123
2 90 44 11 1 0.00943431
2 90 44 15 1 0.0100387
2 90 49 0 1 0.00790151
2 90 49 1 1 0.00855003
2 90 49 3 1 0.00945675
2 90 49 6 1 0.0101012
2 90 49 9 1 0.0102402
2 90 49 11 1 0.0105285
2 90 54 0 1 0.00835439
2 90 54 1 1 0.00910646
2 90 54 3 1 0.0102001
2 90 54 6 1 0.0101304
2 90 60 0 1 0.00704411
2 90 60 1 1 0.0076278
2 91 0 0 1 0.00563896
2 91 1 0 1 0.00463861
2 91 3 0 1 0.00492914
2 91 6 0 1 0.00541901
2 91 6 1 1 0.00588689
2 91 8 0 1 0.00522159
2 91 8 1 1 0.0057153
2 91 10 0 1 0.00518809
2 91 10 1 1 0.00557451
2 91 14 0 1 0.00576195
2 91 14 1 1 0.0061035
2 91 14 3 1 0.00600088
2 91 18 0 1 0.00561514
2 91 18 1 1 0.00604126
2 91 18 3 1 0.00592462
2 91 18 6 1 0.00584523
2 91 21 0 1 0.00584981
2 91 21 1 1 0.00631086
2 91 21 3 1 0.00609734
2 91 21 6 1 0.00597219
2 91 21 9 1 0.0052542
2 91 23 0 1 0.00612752
2 91 23 1 1 0.00673803
2 91 23 3 1 0.00658882
2 91 23 6 1 0.00640877
2 91 23 9 1 0.00587382
2 91 23 11 1 0.00541808
2 91 27 0 1 0.00655991
2 91 27 1 1 0.00727775
2 91 27 3 1 0.00763285
2 91 27 6 1 0.00742315
2 91 27 9 1 0.00672442
2 91 27 11 1 0.00585911
2 91 27 15 1 0.00580605
2 91 31 0 1 0.00652143
2 91 31 1 1 0.00734085
2 91 31 3 1 0.00781764
2 91 31 6 1 0.00770308
2 91 31 9 1 0.00700892
2 91 31 11 1 0.00647603
2 91 31 15 1 0.00644872
2 91 31 19 1 0.0065864
2 91 33 0 1 0.00580911
2 91 33 1 1 0.00661381
2 91 33 3 1 0.00702961
2 91 33 6 1 0.00679955
2 91 33 9 1 0.00646661
2 91 33 11 1 0.0063406
2 91 33 15 1 0.0063995
2 91 33 19 1 0.00662739
2 91 33 22 1 0.00658285
2 91 39 0 1 0.00666775
2 91 39 1 1 0.00715119
2 91 39 3 1 0.00728263
2 91 39 6 1 0.00792278
